id,name,credits,tags,subject,term,eligible_grades,prerequisite,corequisite,elective,schools
7211B,Choir 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7212A,Choir 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7212B,Choir 2B,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7213A,Choir 3A,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7213B,Choir 3B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7214A,Choir 4A,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7214B,Choir 4B,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7251A,Vocal Ensemble 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,Concurrent enrollment in Choir,True,"Seven Lakes HS,Paetow HS"
7251B,Vocal Ensemble 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7252A,Vocal Ensemble 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,Concurrent enrollment in Choir,True,"Seven Lakes HS,Paetow HS"
7252B,Vocal Ensemble 2B,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7253A,Vocal Ensemble 3A,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,Concurrent enrollment in Choir,True,"Seven Lakes HS,Paetow HS"
7253B,Vocal Ensemble 3B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7254A,Vocal Ensemble 4A,0.5,,Fine Art,Semester 1,12th,N/A,Concurrent enrollment in Choir,True,"Seven Lakes HS,Paetow HS"
7254B,Vocal Ensemble 4B,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7325A,AP Music Theory A,0.5,AP,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,Seven Lakes HS
7325B,AP Music Theory B,0.5,AP,Fine Art,Semester 2,"11th, 12th",N/A,N/A,True,Seven Lakes HS
7411A,Theatre 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7411B,Theatre 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7412A,Theatre 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",Theatre 1,N/A,True,"Seven Lakes HS,Paetow HS"
7412B,Theatre 2B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7413A,Theatre 3A,0.5,,Fine Art,Semester 1,"11th, 12th",Theatre 2,N/A,True,"Seven Lakes HS,Paetow HS"
7413B,Theatre 3B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7414A,Theatre 4A,0.5,,Fine Art,Semester 1,12th,Theatre 3,N/A,True,"Seven Lakes HS,Paetow HS"
7414B,Theatre 4B,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7451A,Technical Theatre 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7451B,Technical Theatre 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7452A,Technical Theatre 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",Technical Theatre 1,N/A,True,"Seven Lakes HS,Paetow HS"
7452B,Technical Theatre 2B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7453A,Technical Theatre 3A,0.5,,Fine Art,Semester 1,"11th, 12th",Technical Theatre 2,N/A,True,"Seven Lakes HS,Paetow HS"
7453B,Technical Theatre 3B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7454A,Technical Theatre 4A,0.5,,Fine Art,Semester 1,12th,Technical Theatre 3,N/A,True,"Seven Lakes HS,Paetow HS"
7454B,Technical Theatre 4B,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7501A,Art History A (Dual Credit),0.5,DC,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,Seven Lakes HS
7501B,Art History B (Dual Credit),0.5,DC,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,Seven Lakes HS
7509A,AP Studio Art: Drawing A,0.5,AP,Fine Art,Semester 1,"11th, 12th","Art 1 and either Drawing 1 or Painting 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7509B,AP Studio Art: Drawing B,0.5,AP,Fine Art,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7511A,Art 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7511B,Art 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7511CA,FND ART 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7511CB,FND ART 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7511VIRA,KVS ART 1A,0.5,VIR,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7511VIRB,KVS ART 1B,0.5,VIR,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7521A,Theatre Production 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Theatre 1 , Audition; interview with director",N/A,True,"Seven Lakes HS,Paetow HS"
7521B,Theatre Production 2B,0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Theatre 1 , Prerequisite: Audition; interview with director(s); Theatre I",N/A,True,"Seven Lakes HS,Paetow HS"
7522A,Theatre Production 3A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7522B,Theatre Production 3B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7523A,Theatre Production 4A,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7523B,Theatre Production 4B,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7529A,AP Art History A,0.5,AP,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7529B,AP Art History B,0.5,AP,Fine Art,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7529VIRA,KVS AP Art History A,0.5,"AP,VIR",Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7529VIRB,KVS AP Art History B,0.5,"AP,VIR",Fine Art,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7529VIRKSA,KVS AP Art History A  (Summer only),0.5,"AP,VIR",Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7529VIRKSB,KVS AP Art History B  (Summer only),0.5,"AP,VIR",Fine Art,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7530A,AP 2-Dimemsional Design Portfolio A,0.5,AP,Fine Art,Semester 1,"11th, 12th","Art 1 and Drawing 1 or Painting 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7530B,AP 2-Dimensional Design Porfolio B,0.5,AP,Fine Art,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7531A,AP 3-Dimensional Design Portfolio A,0.5,AP,Fine Art,Semester 1,"11th, 12th","Art 1 and Ceramics 1 and 2 or Sculpture 1 and 2 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7531B,AP 3-Dimensional Design Portfolio B,0.5,AP,Fine Art,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7551A,Drawing 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th","Art 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7551B,Drawing 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7552A,Drawing 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Drawing 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7552B,Drawing 2B,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7553A,Drawing 3A,0.5,,Fine Art,Semester 1,"11th, 12th","Drawing 2 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7553B,Drawing 3B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7561A,Painting 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th","Art 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7561B,Painting 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7562A,Painting 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Painting 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7562B,Painting 2B,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7563A,Painting 3A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Painting 2 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7563B,Painting 3B,0.5,,Fine Art,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7571A,Ceramics 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th","Art 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7571B,Ceramics 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7572A,Ceramics 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Ceramics 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7572B,Ceramics 2B,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7573A,Ceramics 3A,0.5,,Fine Art,Semester 1,"11th, 12th","Ceramics 2 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7573B,Ceramics 3B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7581A,Sculpture 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th","Art 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7581B,Sculpture 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7582A,Sculpture 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Sculpture 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7582B,Sculpture 2B,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7583A,Sculpture  3A,0.5,,Fine Art,Semester 1,"11th, 12th","Sculpture 2 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7583B,Sculpture 3B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7611A,Dance 1A (Dance),0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7611B,Dance 1B (Dance),0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7612A,Dance 2A (Dance),0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Dance 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7612B,Dance 2B (Dance),0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7613A,Dance 3A (Dance),0.5,,Fine Art,Semester 1,"11th, 12th","Dance 2 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7613B,Dance 3B (Dance),0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7614A,Dance 4A (Dance),0.5,,Fine Art,Semester 1,12th,"Dance 3 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7614B,Dance 4B (Dance),0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7701A,Dance 1A (Dance Team Training),0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7701B,Dance 1B (Dance Team Training),0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7702A,Dance 2A (Dance Team Training),0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Dance 1 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7702B,Dance 2B (Dance Team Training),0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7703A,Dance 3A (Dance Team Training),0.5,,Fine Art,Semester 1,"11th, 12th","Dance 2 , Course Fee: See fee schedule",N/A,True,"Seven Lakes HS,Paetow HS"
7703B,Dance 3B (Dance Team Training),0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7704A,Dance 4A (Dance Team Training),0.5,,Fine Art,Semester 1,12th,Dance 3,N/A,True,"Seven Lakes HS,Paetow HS"
7704B,Dance 4B (Dance Team Training),0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7711A,Dance 1A (Dance Team),0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7711B,Dance 1B (DanceTeam),0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7712A,Dance 2A (Dance Team),0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Dance 1 , Course Fee: See fee schedule; Audition required",N/A,True,"Seven Lakes HS,Paetow HS"
7712B,Dance 2B (DanceTeam),0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7713A,Dance 3A(Dance Team),0.5,,Fine Art,Semester 1,"11th, 12th","Dance 2 , Course Fee: See fee schedule; Audition required",N/A,True,"Seven Lakes HS,Paetow HS"
7713B,Dance 3B (DanceTeam),0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7714A,Dance 4A (Dance Team),0.5,,Fine Art,Semester 1,12th,"Dance 3 , Course Fee: See fee schedule; Audition required",N/A,True,"Seven Lakes HS,Paetow HS"
7714B,Dance 4B (DanceTeam),0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7750A,Dance Composition 1A,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,Dance Team 3 or Dance Team 4,True,Paetow HS
7750B,Dance Composition 1B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,Paetow HS
7751A,Dance Composition 2A,0.5,,Fine Art,Semester 1,12th,N/A,Dance Team 3 or Dance Team 4,True,Paetow HS
7751B,Dance Composition 2B,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,Paetow HS
7801A,Dance  1A(Color Guard),0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7801B,Dance 1B (Color Guard),0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7802A,Dance 2A (Color Guard),0.5,,Fine Art,Semester 1,"10th, 11th, 12th","Dance 1 , Course Fee: See fee schedule; Audition required",N/A,True,"Seven Lakes HS,Paetow HS"
7802B,Dance 2B (Color Guard),0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7803A,Dance 3A (Color Guard),0.5,,Fine Art,Semester 1,"11th, 12th","Dance 2 , Course Fee: See fee schedule; Audition required",N/A,True,"Seven Lakes HS,Paetow HS"
7803B,Dance 3B (Color Guard),0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7804A,Dance 4A (Color Guard),0.5,,Fine Art,Semester 1,12th,"Dance 3 , Course Fee: See fee schedule; Audition required",N/A,True,"Seven Lakes HS,Paetow HS"
7804B,Dance 4B (Color Guard),0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7811,PE Color Guard 1,0.5,,Physical Education,"Semester 1, Semester 2","9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7812,PE Color Guard 2,0.5,,Physical Education,"Semester 1, Semester 2","9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7911A,Orchestra 1A,0.5,,Fine Art,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7911B,Orchestra 1B,0.5,,Fine Art,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7912A,Orchestra 2A,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7912B,Orchestra 2B,0.5,,Fine Art,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7913A,Orchestra 3A,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7913B,Orchestra 3B,0.5,,Fine Art,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7914A,Orchestra 4A,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
7914B,Orchestra 4B,0.5,,Fine Art,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8001VA,Practicum in Architectural Design A,1,MCTC,Career & Technical Education,Semester 1,12th,"Architectural Design II  , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8001VB,Practicum in Architectural Design B,1,MCTC,Career & Technical Education,Semester 2,12th,"Architectural Design II , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8005VA,Film I - Advanced A/V Production A,1,MCTC,Career & Technical Education,Semester 1,"9th, 10th, 11th, 12th","Audio Video Production I , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8005VB,Film I - Advanced A/V Production B,1,MCTC,Career & Technical Education,Semester 2,"9th, 10th, 11th, 12th","Audio Video Production I , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8006VA,Film I - Advanced A/V Production - Dual Credit A,1,"DC,MCTC",Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8006VB,Film I - Advanced A/V Production - Dual Credit B,1,"DC,MCTC",Career & Technical Education,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8007VA,Film II – Pract of A/V Production - Dual Credit A,1,"DC,MCTC",Career & Technical Education,Semester 1,12th,"Film I - Advanced Audio Video Production or Film I - Advanced Audio Video Production - Dual Credit , REQUIRED: MCTC Course Request Application - HCC admission requirements; TSI requirement; and MCTC Course Request Application. Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8007VB,Film II – Pract of A/V Production - Dual Credit B,1,"DC,MCTC",Career & Technical Education,Semester 2,12th,"Film I - Advanced Audio Video Production or Film I - Advanced Audio Video Production - Dual Credit , REQUIRED: MCTC Course Request Application - HCC admission requirements; TSI requirement; and MCTC Course Request Application. Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8009A,Commercial Photography 1A,0.5,CTE,Career & Technical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8009B,Commercial Photography 1B,0.5,CTE,Career & Technical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8013A,Commercial Photography 2A,0.5,CTE,Career & Technical Education,Semester 1,"10th, 11th, 12th",Commercial Photography I,N/A,True,"Seven Lakes HS,Paetow HS"
8013B,Commercial Photography 2B,0.5,CTE,Career & Technical Education,Semester 2,"10th, 11th, 12th",Commercial Photography I,N/A,True,"Seven Lakes HS,Paetow HS"
8017V,Digital Audio Technology I - Dual Credit,1,DC,Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8019V,Digital Audio Technology II - Dual Credit,1,DC,Career & Technical Education,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8024VA,Principles of Construction A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Construction Trades 1 and Principles of Construction are taught concurrently. ,True,"Seven Lakes HS,Paetow HS"
8024VB,Principles of Construction B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Construction Trades 1 and Principles of Construction are taught concurrently.,True,"Seven Lakes HS,Paetow HS"
8027V,Digital Audio Technology I,1,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8028V,Digital Audio Technology II,1,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8029A,Architectural Design 1A,0.5,CTE,Career & Technical Education,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8029B,Architectural Design 1B,0.5,CTE,Career & Technical Education,Semester 2,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8030A,Architectural Design II A,1,CTE,Career & Technical Education,Semester 1,"11th, 12th",Architectural Design I and Geometry,N/A,True,"Seven Lakes HS,Paetow HS"
8030B,Architectural Design II B,1,CTE,Career & Technical Education,Semester 2,"11th, 12th",Architectural Design I and Geometry,N/A,True,"Seven Lakes HS,Paetow HS"
8030VA,Architectural Design II A,1,MCTC,Career & Technical Education,Semester 1,"11th, 12th","Architectural Design I and Geometry , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8030VB,Architectural Design II B,1,MCTC,Career & Technical Education,Semester 2,"11th, 12th","Architectural Design I and Geometry , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
